trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
2.07,41.34,0.33,-24.99,0.87,-122.31,0.15,130.79,301,331016,1.98,1.98,0.29,-0.14,-0.46,-0.73,0.89,-100.97,-0.17,-0.87,106.40,0.00,7.08,289.58,2.72
2.19,41.44,0.33,-29.72,0.87,-127.03,0.13,135.61,301,331016,2.12,2.12,0.28,-0.16,-0.52,-0.69,0.89,-105.69,-0.24,-0.85,106.40,0.00,7.08,289.58,2.72
2.31,41.52,0.33,-29.72,0.87,-127.02,0.13,135.69,301,331016,2.25,2.25,0.28,-0.16,-0.52,-0.69,0.89,-105.69,-0.24,-0.85,106.40,0.00,7.08,289.58,2.72
2.44,41.61,0.39,-25.04,0.91,-130.57,0.13,135.77,301,331018,2.37,2.37,0.35,-0.16,-0.59,-0.69,0.89,-105.68,-0.24,-0.85,106.40,0.00,7.08,289.58,2.72
2.56,41.70,0.39,-25.04,0.91,-130.57,0.13,135.85,301,331018,2.50,2.50,0.35,-0.16,-0.59,-0.69,0.89,-105.68,-0.24,-0.85,106.40,0.00,7.08,289.58,2.72
2.70,41.78,0.39,-36.49,0.91,-142.01,0.14,147.39,301,331018,2.63,2.63,0.31,-0.23,-0.72,-0.56,0.89,-117.12,-0.40,-0.79,106.40,0.00,7.08,289.58,2.72
2.86,41.86,0.39,-36.50,0.91,-142.01,0.14,147.49,301,331018,2.77,2.77,0.31,-0.23,-0.72,-0.56,0.89,-117.12,-0.40,-0.79,106.40,0.00,7.08,289.58,2.72
3.02,41.94,0.41,-28.20,0.97,-142.22,0.14,147.60,301,331021,2.92,2.92,0.36,-0.19,-0.77,-0.59,0.89,-117.11,-0.40,-0.79,106.40,0.01,7.08,289.58,2.72
3.18,42.01,0.41,-28.20,0.97,-142.21,0.14,147.71,301,331021,3.06,3.06,0.36,-0.19,-0.77,-0.59,0.89,-117.10,-0.40,-0.79,106.40,0.01,7.08,289.58,2.72
3.34,42.08,0.41,-33.91,0.97,-147.91,0.14,153.53,301,331021,3.20,3.20,0.34,-0.23,-0.82,-0.52,0.89,-122.81,-0.48,-0.75,106.40,0.01,7.08,289.58,2.72
3.52,42.14,0.41,-33.91,0.97,-147.91,0.14,153.64,301,331021,3.34,3.34,0.34,-0.23,-0.82,-0.52,0.89,-122.80,-0.48,-0.75,106.40,0.01,7.08,289.58,2.72
3.69,42.21,0.40,-25.38,1.02,-145.65,0.14,153.76,301,331023,3.48,3.48,0.36,-0.17,-0.84,-0.57,0.89,-122.79,-0.48,-0.75,106.40,0.01,7.08,289.58,2.72
3.86,42.27,0.40,-25.38,1.02,-145.64,0.14,153.87,301,331023,3.63,3.63,0.36,-0.17,-0.84,-0.57,0.89,-122.79,-0.48,-0.75,106.40,0.01,7.08,289.58,2.72
4.02,42.33,0.40,-27.28,1.02,-147.54,0.12,155.89,301,331023,3.76,3.76,0.35,-0.18,-0.86,-0.55,0.89,-124.69,-0.50,-0.73,106.40,0.00,7.08,289.58,2.72
4.17,42.38,0.40,-27.28,1.02,-147.54,0.12,155.99,301,331023,3.88,3.88,0.35,-0.18,-0.86,-0.55,0.89,-124.68,-0.50,-0.73,106.40,0.00,7.08,289.58,2.72
4.32,42.43,0.42,-24.69,1.04,-147.82,0.12,156.09,301,331024,4.00,4.00,0.38,-0.17,-0.88,-0.56,0.89,-124.68,-0.50,-0.73,106.40,0.00,7.08,289.58,2.72
4.47,42.47,0.42,-24.69,1.04,-147.81,0.12,156.19,301,331024,4.12,4.12,0.38,-0.17,-0.88,-0.56,0.89,-124.67,-0.50,-0.73,106.40,0.00,7.08,289.58,2.72
4.64,42.52,0.42,-28.87,1.04,-151.99,0.14,160.48,301,331024,4.25,4.25,0.36,-0.20,-0.92,-0.49,0.89,-128.84,-0.56,-0.69,106.40,0.01,7.08,289.58,2.72
4.82,42.57,0.42,-28.87,1.04,-151.98,0.14,160.60,301,331024,4.39,4.39,0.36,-0.20,-0.92,-0.49,0.89,-128.84,-0.56,-0.69,106.40,0.01,7.08,289.58,2.72
5.00,42.61,0.39,-9.85,1.13,-146.39,0.14,160.72,301,331025,4.53,4.53,0.38,-0.07,-0.94,-0.62,0.89,-128.83,-0.56,-0.69,106.40,0.01,7.08,289.58,2.72
5.17,42.66,0.39,-9.85,1.13,-146.39,0.14,160.84,301,331025,4.67,4.67,0.38,-0.07,-0.94,-0.62,0.89,-128.82,-0.56,-0.69,106.40,0.01,7.08,289.58,2.72
5.35,42.70,0.39,-14.77,1.13,-151.31,0.13,165.89,301,331025,4.81,4.81,0.38,-0.10,-0.99,-0.54,0.89,-133.74,-0.61,-0.64,106.40,0.01,7.08,289.58,2.72
5.53,42.73,0.39,-14.77,1.13,-151.31,0.13,166.01,301,331025,4.94,4.94,0.38,-0.10,-0.99,-0.54,0.89,-133.74,-0.61,-0.64,106.40,0.01,7.08,289.58,2.72
5.71,42.77,0.37,-5.69,1.15,-148.50,0.13,166.13,301,331026,5.08,5.08,0.37,-0.04,-0.98,-0.60,0.89,-133.73,-0.61,-0.64,106.40,0.01,7.08,289.58,2.72
5.89,42.80,0.37,-5.69,1.15,-148.50,0.13,166.26,301,331026,5.21,5.21,0.37,-0.04,-0.98,-0.60,0.89,-133.73,-0.61,-0.64,106.40,0.01,7.08,289.58,2.72
6.08,42.83,0.37,-9.03,1.15,-151.84,0.15,169.73,301,331026,5.29,5.36,0.37,-0.06,-1.02,-0.54,0.89,-137.06,-0.65,-0.60,106.40,0.01,7.08,289.58,2.72
6.29,42.85,0.37,-9.03,1.15,-151.84,0.15,169.87,301,331026,5.14,5.51,0.37,-0.06,-1.02,-0.54,0.89,-137.06,-0.65,-0.60,106.40,0.01,7.08,289.58,2.72
6.49,42.88,0.37,-9.03,1.15,-151.83,0.15,170.01,301,331026,4.98,5.66,0.37,-0.06,-1.02,-0.54,0.89,-137.05,-0.65,-0.60,106.40,0.01,7.08,289.58,2.72
6.70,42.91,0.36,12.73,1.21,-145.66,0.15,170.15,301,331028,4.83,5.82,0.35,0.08,-1.00,-0.68,0.89,-137.04,-0.65,-0.60,106.40,0.01,7.08,289.58,2.72
6.90,42.93,0.36,12.73,1.21,-145.66,0.15,170.29,301,331028,4.68,5.97,0.35,0.08,-1.00,-0.68,0.88,-137.03,-0.65,-0.60,106.40,0.01,7.08,289.58,2.72
7.11,42.96,0.36,12.73,1.21,-145.65,0.15,170.43,301,331028,4.52,6.12,0.35,0.08,-1.00,-0.68,0.88,-137.03,-0.65,-0.60,106.40,0.01,7.08,289.58,2.72
7.30,42.98,0.36,9.26,1.21,-149.12,0.12,174.03,301,331028,4.38,6.26,0.36,0.06,-1.04,-0.62,0.88,-140.49,-0.68,-0.56,106.40,0.00,7.08,289.58,2.72
7.46,42.99,0.36,9.26,1.21,-149.11,0.12,174.14,301,331028,4.26,6.38,0.36,0.06,-1.04,-0.62,0.88,-140.48,-0.68,-0.56,106.40,0.00,7.08,289.58,2.72
7.63,43.00,0.33,4.37,1.17,-149.78,0.12,174.26,301,331029,4.14,6.51,0.33,0.02,-1.01,-0.59,0.88,-140.47,-0.68,-0.56,106.40,0.00,7.08,289.58,2.72
7.80,43.02,0.33,4.37,1.17,-149.78,0.12,174.37,301,331029,4.02,6.63,0.33,0.02,-1.01,-0.59,0.88,-140.47,-0.68,-0.56,106.40,0.00,7.08,289.58,2.72
7.98,43.02,0.33,1.24,1.17,-152.90,0.14,177.62,301,331029,3.89,6.76,0.33,0.01,-1.04,-0.53,0.88,-143.58,-0.71,-0.52,106.40,0.00,7.08,289.58,2.72
8.16,43.03,0.33,1.24,1.17,-152.90,0.14,177.74,301,331029,3.75,6.90,0.33,0.01,-1.04,-0.53,0.88,-143.58,-0.71,-0.52,106.40,0.00,7.08,289.58,2.72
8.35,43.04,0.30,-10.86,1.11,-155.12,0.14,177.87,301,331030,3.61,7.03,0.30,-0.06,-1.01,-0.47,0.88,-143.57,-0.71,-0.52,106.40,0.00,7.08,289.58,2.72
8.53,43.04,0.30,-10.86,1.11,-155.11,0.14,178.00,301,331030,3.48,7.17,0.30,-0.06,-1.01,-0.47,0.88,-143.56,-0.71,-0.52,106.40,0.00,7.08,289.58,2.72
8.74,43.04,0.30,-16.83,1.11,-161.08,0.17,184.11,301,331030,3.33,7.32,0.29,-0.09,-1.05,-0.36,0.88,-149.53,-0.76,-0.45,106.40,0.01,7.08,289.58,2.72
8.97,43.02,0.30,-16.83,1.11,-161.08,0.17,184.27,301,331030,3.16,7.49,0.29,-0.09,-1.05,-0.36,0.88,-149.52,-0.76,-0.45,106.40,0.01,7.08,289.58,2.72
9.20,43.01,0.30,-16.83,1.11,-161.07,0.17,184.42,301,331030,2.99,7.65,0.29,-0.09,-1.05,-0.36,0.88,-149.51,-0.76,-0.45,106.40,0.01,7.08,289.58,2.72
9.42,43.00,0.31,23.74,1.19,-151.24,0.17,184.58,301,331046,2.83,7.82,0.28,0.12,-1.04,-0.57,0.88,-149.50,-0.76,-0.45,106.40,0.01,7.08,289.58,2.72
9.65,42.98,0.31,23.73,1.19,-151.24,0.17,184.73,301,331046,2.66,7.99,0.28,0.12,-1.04,-0.57,0.88,-149.49,-0.76,-0.45,106.40,0.01,7.08,289.58,2.72
9.88,42.97,0.31,23.73,1.19,-151.23,0.17,184.89,301,331046,2.49,8.15,0.28,0.12,-1.04,-0.57,0.88,-149.48,-0.76,-0.45,106.40,0.01,7.08,289.58,2.72
10.10,42.95,0.31,16.00,1.19,-158.96,0.16,192.77,301,331046,2.33,8.32,0.29,0.08,-1.11,-0.43,0.88,-157.21,-0.81,-0.34,106.40,0.01,7.08,289.58,2.72
10.31,42.91,0.26,1.57,1.13,-162.05,0.16,192.91,301,331047,2.17,8.48,0.26,0.01,-1.08,-0.35,0.88,-157.20,-0.81,-0.34,106.40,0.00,7.08,289.58,2.72
10.53,42.87,0.26,2.76,1.13,-160.86,0.17,191.88,301,331047,2.00,8.64,0.26,0.01,-1.07,-0.37,0.88,-156.00,-0.81,-0.36,105.00,0.00,7.08,283.54,2.72
10.76,42.84,0.27,18.88,1.15,-157.19,0.17,192.03,301,331048,1.83,8.82,0.25,0.09,-1.06,-0.45,0.88,-155.99,-0.81,-0.36,105.00,0.00,7.08,283.54,2.72
10.97,42.81,0.27,18.58,1.15,-157.48,0.14,192.47,301,331048,1.68,8.97,0.25,0.09,-1.06,-0.44,0.88,-156.28,-0.81,-0.35,105.00,0.00,7.08,283.54,2.72
11.15,42.78,0.27,25.25,1.15,-155.92,0.14,192.59,301,331050,1.54,9.11,0.24,0.11,-1.05,-0.47,0.88,-156.28,-0.81,-0.35,105.00,0.00,7.08,283.54,2.72
11.34,42.73,0.27,17.45,1.15,-163.71,0.16,200.51,301,331050,1.39,9.25,0.25,0.08,-1.10,-0.32,0.88,-164.06,-0.85,-0.24,105.00,0.00,7.08,283.54,2.72
11.54,42.68,0.27,31.03,1.15,-160.51,0.16,200.65,301,331052,1.24,9.41,0.23,0.14,-1.08,-0.38,0.88,-164.06,-0.85,-0.24,105.01,0.00,7.04,278.17,2.72
11.74,42.65,0.27,48.02,1.15,-143.51,0.14,183.79,301,331052,1.09,9.56,0.18,0.20,-0.92,-0.68,0.88,-147.06,-0.74,-0.48,105.01,0.00,7.04,278.17,2.72
11.93,42.64,0.31,50.10,1.18,-142.63,0.14,183.92,301,331053,0.94,9.70,0.20,0.24,-0.94,-0.71,0.88,-147.05,-0.74,-0.48,105.01,0.00,7.04,278.17,2.72
12.09,42.58,0.31,4.90,1.18,172.18,0.13,229.21,301,331053,0.81,9.84,0.31,0.03,-1.17,0.16,0.88,167.77,-0.86,0.19,105.01,0.00,7.04,278.17,2.72
12.20,42.48,0.20,4.80,1.07,170.86,0.13,229.29,301,331054,0.67,9.97,0.20,0.02,-1.06,0.17,0.88,167.77,-0.86,0.19,105.01,0.00,7.04,278.17,2.72
12.28,42.38,0.20,-17.21,1.07,148.84,0.10,251.37,301,331054,0.56,10.09,0.19,-0.06,-0.91,0.55,0.88,145.74,-0.73,0.49,105.01,0.00,7.04,278.17,2.72
12.33,42.29,0.20,-17.21,1.07,148.83,0.10,251.40,301,331054,0.45,10.19,0.19,-0.06,-0.91,0.55,0.88,145.73,-0.73,0.49,105.01,0.00,7.04,278.17,2.72
12.37,42.19,0.05,44.97,0.89,149.10,0.10,251.43,301,331056,0.35,10.30,0.04,0.04,-0.76,0.46,0.88,145.72,-0.73,0.49,105.01,0.00,7.04,278.17,2.72
12.42,42.09,0.05,44.97,0.89,149.09,0.10,251.45,301,331056,0.25,10.40,0.04,0.04,-0.76,0.46,0.88,145.72,-0.73,0.49,105.01,0.00,7.04,278.17,2.72
12.46,42.00,0.05,46.94,0.89,151.07,0.08,249.50,301,331056,0.15,10.49,0.04,0.04,-0.78,0.43,0.88,147.69,-0.74,0.47,105.01,0.00,7.04,278.17,2.72
12.48,41.95,-0.02,144.62,0.86,147.75,0.01,249.52,301,331057,0.10,10.54,-0.01,0.01,-0.73,0.46,0.88,147.69,-0.74,0.47,105.01,0.00,7.04,278.17,2.72
12.50,41.92,0.86,-32.26,0.86,147.74,0.07,249.53,0,331057,0.06,10.58,0.73,-0.46,-0.73,0.46,0.00,0.00,0.00,0.00,107.61,0.01,6.82,277.02,2.72
12.53,41.89,-0.86,104.97,-0.86,-75.03,0.03,112.32,0,331057,0.01,10.63,-0.22,0.83,0.22,-0.83,0.00,0.00,0.00,0.00,107.61,0.00,6.82,277.02,2.72
14.22,37.94,-0.09,-179.35,-0.96,-1.50,0.17,39.62,301,307106,0.08,16.50,-0.09,-0.00,0.96,-0.03,-0.87,-1.72,0.87,-0.03,106.19,0.00,6.79,270.55,2.72
14.38,37.84,-0.09,-179.35,-0.96,-1.50,0.17,39.72,301,307106,0.25,16.33,-0.09,-0.00,0.96,-0.03,-0.87,-1.72,0.87,-0.03,106.19,0.00,6.79,270.55,2.72
14.55,37.73,-0.34,178.93,-1.21,-1.54,0.17,39.82,301,307107,0.42,16.17,-0.34,0.01,1.21,-0.03,-0.87,-1.72,0.87,-0.03,117.86,0.00,6.79,270.58,2.54
14.71,37.62,-0.34,178.93,-1.21,-1.54,0.17,39.91,301,307107,0.58,16.00,-0.34,0.01,1.21,-0.03,-0.87,-1.72,0.87,-0.03,117.86,0.00,6.79,270.58,2.54
14.87,37.52,-0.34,-177.86,-1.21,1.67,0.16,36.81,301,307107,0.75,15.84,-0.34,-0.01,1.21,0.04,-0.87,1.48,0.87,0.02,117.86,0.00,6.79,270.58,2.54
15.03,37.42,-0.34,-177.86,-1.21,1.67,0.16,36.91,301,307107,0.91,15.67,-0.34,-0.01,1.21,0.04,-0.87,1.48,0.87,0.02,117.86,0.00,6.79,270.58,2.54
15.20,37.33,-0.34,173.71,-1.20,-0.69,0.16,37.01,301,307108,1.07,15.51,-0.33,0.04,1.20,-0.01,-0.87,1.48,0.86,0.02,117.86,0.00,6.79,270.58,2.54
15.36,37.23,-0.34,173.71,-1.20,-0.69,0.16,37.11,301,307108,1.24,15.35,-0.33,0.04,1.20,-0.01,-0.86,1.48,0.86,0.02,117.86,0.00,6.79,270.58,2.54
15.53,37.13,-0.34,175.46,-1.20,1.06,0.16,35.46,301,307108,1.40,15.18,-0.34,0.03,1.20,0.02,-0.86,3.23,0.86,0.05,117.86,0.00,6.79,263.19,2.54
15.69,37.04,-0.34,175.46,-1.20,1.06,0.16,35.56,301,307108,1.56,15.02,-0.34,0.03,1.20,0.02,-0.86,3.24,0.86,0.05,117.86,0.00,0.00,263.19,2.54
15.86,36.94,-0.29,172.34,-1.15,0.47,0.16,35.66,301,307109,1.73,14.86,-0.29,0.04,1.15,0.01,-0.86,3.24,0.86,0.05,179.43,0.00,0.00,2465.47,2.91
16.02,36.85,-0.29,172.34,-1.15,0.47,0.16,35.76,301,307109,1.89,14.69,-0.29,0.04,1.15,0.01,-0.86,3.24,0.86,0.05,179.43,0.00,0.00,2465.47,2.91
16.20,36.76,-0.29,-179.40,-1.15,8.73,0.17,27.60,301,307109,2.05,14.53,-0.29,-0.00,1.14,0.17,-0.86,11.51,0.84,0.17,179.43,0.00,0.00,2465.47,2.91
16.38,36.68,-0.29,-179.40,-1.15,8.74,0.17,27.71,301,307109,2.22,14.36,-0.29,-0.00,1.14,0.17,-0.86,11.51,0.84,0.17,179.43,0.00,0.00,2465.47,2.91
16.57,36.60,-0.27,175.61,-1.12,7.73,0.17,27.82,301,307110,2.39,14.20,-0.27,0.02,1.11,0.15,-0.86,11.52,0.84,0.17,179.43,0.00,0.00,2465.47,2.91
16.75,36.53,-0.27,175.61,-1.12,7.74,0.17,27.93,301,307110,2.55,14.03,-0.27,0.02,1.11,0.15,-0.86,11.53,0.84,0.17,179.43,0.00,0.00,2465.47,2.91
16.94,36.45,-0.27,178.08,-1.12,10.21,0.16,25.57,301,307110,2.72,13.86,-0.27,0.01,1.10,0.20,-0.86,14.01,0.83,0.21,179.43,0.00,0.00,2465.47,2.91
17.12,36.38,-0.27,178.08,-1.12,10.22,0.16,25.68,301,307110,2.88,13.70,-0.27,0.01,1.10,0.20,-0.86,14.02,0.83,0.21,179.43,0.00,0.00,2465.47,2.91
17.30,36.31,-0.21,170.23,-1.05,9.50,0.16,25.79,301,307111,3.05,13.54,-0.20,0.03,1.03,0.17,-0.86,14.03,0.83,0.21,179.43,0.00,0.00,2465.47,2.91
17.48,36.24,-0.21,170.23,-1.05,9.51,0.16,25.90,301,307111,3.21,13.37,-0.20,0.03,1.03,0.17,-0.86,14.04,0.83,0.21,179.43,0.00,0.00,2465.47,2.91
17.67,36.20,-0.21,-169.06,-1.05,30.22,0.16,5.31,301,307111,3.37,13.21,-0.20,-0.04,0.91,0.53,-0.86,34.76,0.70,0.49,179.43,0.00,0.00,2465.47,2.91
17.87,36.18,-0.21,-169.06,-1.05,30.24,0.16,5.42,301,307111,3.53,13.05,-0.20,-0.04,0.90,0.53,-0.86,34.79,0.70,0.49,179.43,0.00,0.00,2465.47,2.91
18.07,36.17,-0.22,178.67,-1.04,27.70,0.16,5.54,301,307112,3.69,12.89,-0.22,0.01,0.92,0.48,-0.86,34.81,0.70,0.49,179.43,0.00,0.00,2465.47,2.91
18.27,36.15,-0.22,178.67,-1.04,27.72,0.16,5.66,301,307112,3.85,12.73,-0.22,0.01,0.92,0.48,-0.86,34.84,0.70,0.49,179.43,0.00,0.00,2465.47,2.91
18.49,36.13,-0.22,177.16,-1.04,26.22,0.20,7.30,301,307112,4.03,12.55,-0.22,0.01,0.93,0.46,-0.85,33.35,0.71,0.47,179.43,0.00,0.00,2465.47,2.91
18.73,36.10,-0.22,177.16,-1.04,26.24,0.20,7.44,301,307112,4.23,12.35,-0.22,0.01,0.93,0.46,-0.85,33.38,0.71,0.47,179.43,0.00,0.00,2465.47,2.91
18.97,36.08,-0.25,-173.80,-1.08,27.34,0.20,7.58,301,307113,4.42,12.16,-0.25,-0.03,0.96,0.50,-0.85,33.41,0.71,0.47,179.43,0.00,0.00,2465.47,2.91
19.21,36.05,-0.25,-173.80,-1.08,27.36,0.20,7.73,301,307113,4.62,11.96,-0.25,-0.03,0.96,0.50,-0.85,33.44,0.71,0.47,179.43,0.00,0.00,2465.47,2.91
19.45,36.03,-0.25,-170.55,-1.08,30.64,0.19,4.61,301,307113,4.81,11.77,-0.25,-0.04,0.93,0.55,-0.85,36.73,0.68,0.51,179.43,0.00,0.00,2465.47,2.91
19.68,36.02,-0.25,-170.55,-1.08,30.66,0.19,4.75,301,307113,5.01,11.58,-0.25,-0.04,0.93,0.55,-0.85,36.76,0.68,0.51,179.43,0.00,0.00,2465.47,2.91
19.92,36.00,-0.27,-177.73,-1.09,28.57,0.19,4.89,301,307114,5.20,11.38,-0.27,-0.01,0.96,0.52,-0.85,36.80,0.68,0.51,179.43,0.00,0.00,2465.47,2.91
20.16,35.98,-0.27,-177.73,-1.09,28.59,0.19,5.03,301,307114,5.39,11.19,-0.27,-0.01,0.95,0.52,-0.85,36.83,0.68,0.51,179.43,0.00,0.00,2465.47,2.91
20.39,35.98,-0.27,-169.80,-1.09,36.54,0.18,357.24,301,307114,5.58,11.00,-0.27,-0.05,0.87,0.65,-0.85,44.80,0.60,0.60,179.43,0.00,0.00,2465.47,2.91
20.62,35.99,-0.27,-169.80,-1.09,36.57,0.18,357.37,301,307114,5.76,10.82,-0.27,-0.05,0.87,0.65,-0.85,44.84,0.60,0.60,33.82,0.00,0.00,850.61,2.14
20.84,36.00,-0.28,-174.48,-1.08,35.45,0.18,357.50,301,307115,5.95,10.64,-0.28,-0.03,0.88,0.63,-0.85,44.88,0.60,0.60,33.82,0.00,-0.16,850.61,2.14
21.07,36.00,-0.28,-174.48,-1.08,35.48,0.18,357.64,301,307115,6.13,10.45,-0.28,-0.03,0.88,0.63,-0.85,44.92,0.60,0.60,33.82,0.00,-0.16,850.61,2.14
21.29,36.02,-0.28,-170.33,-1.08,39.66,0.18,353.62,301,307115,6.31,10.27,-0.27,-0.05,0.83,0.69,-0.85,49.11,0.55,0.64,33.82,0.00,-0.16,850.61,2.14
21.51,36.04,-0.28,-170.33,-1.08,39.68,0.18,353.75,301,307115,6.49,10.09,-0.27,-0.05,0.83,0.69,-0.85,49.15,0.55,0.64,33.82,0.00,51.85,850.61,2.14
21.74,36.06,-0.30,-176.36,-1.08,37.80,0.18,353.88,301,307116,6.67,9.91,-0.30,-0.02,0.85,0.66,-0.85,49.19,0.55,0.64,33.82,0.00,51.85,850.61,2.14
21.96,36.08,-0.30,-176.36,-1.07,37.83,0.18,354.01,301,307116,6.85,9.73,-0.30,-0.02,0.85,0.66,-0.85,49.24,0.55,0.64,33.82,0.00,51.85,850.61,2.14
22.15,36.09,-0.30,-179.81,-1.07,34.40,0.14,357.57,301,307116,7.01,9.57,-0.30,-0.00,0.89,0.61,-0.84,45.83,0.59,0.61,33.82,0.00,51.85,850.61,2.14
22.32,36.09,-0.30,-179.81,-1.07,34.42,0.14,357.67,301,307116,7.15,9.43,-0.30,-0.00,0.89,0.61,-0.84,45.86,0.59,0.61,33.82,0.00,51.85,850.61,2.14
22.49,36.10,-0.30,-179.81,-1.07,34.44,0.14,357.77,301,307116,7.29,9.30,-0.30,-0.00,0.88,0.61,-0.84,45.90,0.59,0.61,33.82,0.00,51.85,850.61,2.14
22.66,36.10,-0.31,176.12,-1.07,33.30,0.14,357.87,301,307117,7.42,9.16,-0.30,0.02,0.89,0.59,-0.84,45.93,0.59,0.61,33.82,0.00,51.85,850.61,2.14
22.84,36.11,-0.31,176.12,-1.07,33.31,0.14,357.97,301,307117,7.56,9.02,-0.30,0.02,0.89,0.59,-0.84,45.96,0.59,0.61,33.82,0.00,51.85,850.61,2.14
23.01,36.11,-0.31,176.12,-1.06,33.33,0.14,358.07,301,307117,7.70,8.88,-0.30,0.02,0.89,0.59,-0.84,45.99,0.59,0.61,33.82,0.00,51.85,850.61,2.14
23.17,36.12,-0.31,179.76,-1.06,36.99,0.13,354.54,301,307117,7.84,8.75,-0.31,0.00,0.85,0.64,-0.84,49.66,0.54,0.64,33.82,0.00,51.85,850.61,2.14
23.34,36.14,-0.31,179.76,-1.06,37.01,0.13,354.63,301,307117,7.97,8.61,-0.31,0.00,0.85,0.64,-0.84,49.70,0.54,0.64,33.82,0.00,51.85,850.61,2.14
23.51,36.15,-0.31,179.76,-1.06,37.03,0.13,354.73,301,307117,8.11,8.48,-0.31,0.00,0.85,0.64,-0.84,49.73,0.54,0.64,33.82,0.00,51.85,850.61,2.14
