trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
11.05,41.96,1.21,10.27,3.73,157.47,0.15,258.70,701,307047,4.71,4.71,1.19,0.22,-3.44,1.43,2.79,143.77,-2.25,1.65,9.63,0.01,61.00,458.55,1.42
11.09,41.81,1.21,10.29,3.73,157.48,0.15,258.72,701,307047,4.86,4.86,1.19,0.22,-3.45,1.43,2.79,143.82,-2.25,1.65,228.94,0.02,61.00,458.55,2.98
11.15,41.67,1.21,27.13,3.73,174.28,0.15,241.98,701,307047,5.01,5.01,1.07,0.55,-3.71,0.37,2.80,160.65,-2.64,0.93,228.94,0.02,61.00,458.55,2.98
11.24,41.54,1.21,27.18,3.73,174.28,0.15,242.04,701,307047,5.16,5.16,1.07,0.55,-3.71,0.37,2.80,160.68,-2.64,0.93,228.94,0.02,61.00,458.55,2.98
11.34,41.41,1.46,38.56,3.79,179.78,0.15,242.10,701,307048,5.30,5.30,1.14,0.91,-3.79,0.01,2.80,160.71,-2.65,0.93,228.94,0.02,61.00,5429.97,2.98
11.43,41.28,1.46,38.62,3.79,179.78,0.15,242.16,701,307048,5.45,5.45,1.14,0.91,-3.79,0.01,2.81,160.74,-2.65,0.93,228.94,0.02,61.00,5429.97,2.98
11.56,41.15,1.45,57.30,3.79,-161.63,0.19,223.66,701,307048,5.52,5.62,0.79,1.22,-3.60,-1.19,2.81,179.34,-2.81,0.03,228.94,0.02,676.77,5429.97,2.98
11.75,41.02,1.72,51.61,4.10,-161.23,0.19,223.78,701,307049,5.33,5.81,1.07,1.35,-3.88,-1.32,2.82,179.34,-2.82,0.03,228.94,0.02,676.77,5429.97,2.98
11.88,40.90,1.72,35.31,4.10,-177.61,0.13,240.24,701,307049,5.17,5.97,1.40,0.99,-4.10,-0.17,2.82,162.99,-2.70,0.83,228.94,0.02,676.77,5429.97,2.98
11.97,40.78,1.72,35.36,4.10,-177.61,0.13,240.30,701,307049,5.04,6.10,1.40,0.99,-4.10,-0.17,2.83,163.01,-2.70,0.83,228.94,0.02,676.77,5429.97,2.98
12.06,40.66,1.71,35.40,4.11,-177.61,0.13,240.35,701,307049,4.90,6.24,1.40,0.99,-4.10,-0.17,2.83,163.03,-2.71,0.83,228.94,0.02,676.77,5429.97,2.98
12.14,40.55,2.19,45.13,4.31,-170.28,0.13,240.41,701,307050,4.77,6.37,1.54,1.55,-4.25,-0.73,2.83,163.05,-2.71,0.83,228.94,0.02,676.77,5429.97,2.98
12.23,40.43,2.19,45.17,4.31,-170.28,0.13,240.47,701,307050,4.63,6.51,1.54,1.55,-4.25,-0.73,2.84,163.07,-2.71,0.83,228.94,0.02,676.77,5429.97,2.98
12.32,40.31,2.18,45.21,4.32,-170.29,0.13,240.52,701,307050,4.50,6.64,1.54,1.55,-4.25,-0.73,2.84,163.09,-2.72,0.83,228.94,0.02,676.77,5429.97,2.98
12.45,40.18,2.18,58.05,4.32,-157.52,0.19,227.83,701,307050,4.34,6.80,1.15,1.85,-3.99,-1.65,2.84,175.88,-2.84,0.20,228.94,0.03,676.77,5429.97,2.98
12.62,40.04,2.18,58.13,4.32,-157.53,0.19,227.94,701,307050,4.14,7.00,1.15,1.85,-3.99,-1.65,2.85,175.89,-2.84,0.20,228.94,0.03,676.77,5429.97,2.98
12.79,39.89,2.75,58.62,4.78,-153.35,0.19,228.05,701,307051,3.95,7.19,1.43,2.35,-4.28,-2.15,2.85,175.90,-2.85,0.20,228.94,0.03,676.77,5429.97,2.98
12.96,39.75,2.75,58.68,4.78,-153.36,0.19,228.16,701,307051,3.75,7.39,1.43,2.35,-4.28,-2.15,2.86,175.91,-2.85,0.20,228.94,0.03,676.77,5429.97,2.98
13.08,39.60,2.74,39.31,4.79,-172.79,0.16,247.66,701,307051,3.57,7.57,2.12,1.74,-4.75,-0.60,2.86,156.50,-2.63,1.14,228.94,0.04,676.77,5429.97,2.98
13.16,39.45,2.74,39.35,4.79,-172.80,0.16,247.71,701,307051,3.41,7.73,2.12,1.74,-4.75,-0.60,2.87,156.54,-2.63,1.14,228.94,0.04,676.77,5429.97,2.98
13.24,39.30,3.02,39.77,5.02,-170.87,0.16,247.76,701,307052,3.25,7.89,2.32,1.93,-4.96,-0.80,2.87,156.57,-2.64,1.14,228.94,0.04,676.77,5429.97,2.98
13.32,39.15,3.02,39.81,5.02,-170.88,0.16,247.81,701,307052,3.08,8.06,2.32,1.93,-4.96,-0.80,2.88,156.61,-2.64,1.14,228.94,0.04,676.77,5429.97,2.98
13.37,39.01,3.02,23.43,5.02,172.72,0.12,264.25,701,307052,2.94,8.20,2.77,1.20,-4.98,0.64,2.88,140.24,-2.21,1.84,228.94,0.04,676.77,5429.97,2.98
13.38,38.90,3.02,23.44,5.02,172.72,0.12,264.26,701,307052,2.83,8.31,2.77,1.20,-4.98,0.64,2.88,140.28,-2.22,1.84,228.94,0.04,676.77,5429.97,2.98
13.40,38.78,3.29,19.43,5.37,172.06,0.12,264.27,701,307053,2.71,8.43,3.10,1.09,-5.32,0.74,2.88,140.32,-2.22,1.84,228.94,0.04,676.77,5429.97,2.98
13.41,38.67,3.29,19.44,5.37,172.06,0.12,264.28,701,307053,2.59,8.55,3.10,1.09,-5.32,0.74,2.89,140.35,-2.22,1.84,228.94,0.04,676.77,5429.97,2.98
13.42,38.51,3.29,13.28,5.38,165.89,0.18,270.46,701,307053,2.44,8.70,3.20,0.75,-5.21,1.31,2.89,134.23,-2.02,2.07,228.94,0.07,676.77,5429.97,2.98
13.42,38.33,3.42,11.58,5.55,165.63,0.18,270.45,701,307054,2.26,8.88,3.36,0.69,-5.38,1.38,2.89,134.30,-2.02,2.07,228.94,0.07,676.77,5429.97,2.98
13.38,38.17,3.42,-14.08,5.55,139.97,0.14,296.10,701,307054,2.10,9.04,3.32,-0.83,-4.25,3.57,2.89,108.70,-0.93,2.74,216.72,0.05,676.77,5429.97,2.97
13.30,38.05,3.43,-13.86,5.56,140.16,0.14,296.05,701,307055,1.96,9.18,3.33,-0.82,-4.27,3.56,2.90,108.77,-0.93,2.74,216.72,0.05,676.77,5429.97,2.97
13.22,37.91,3.43,-13.60,5.56,140.44,0.16,295.72,701,307055,1.80,9.34,3.33,-0.81,-4.29,3.54,2.90,109.11,-0.95,2.74,216.72,0.06,676.77,5429.97,2.97
13.13,37.76,3.42,-13.96,5.56,140.23,0.16,295.67,701,307056,1.64,9.50,3.32,-0.82,-4.27,3.56,2.90,109.19,-0.95,2.74,216.72,0.06,676.77,5429.97,2.97
13.01,37.62,3.42,-25.91,5.56,128.30,0.19,307.54,701,307056,1.46,9.68,3.07,-1.49,-3.45,4.37,2.90,97.34,-0.37,2.88,216.72,0.07,610.79,5429.97,2.97
12.87,37.47,3.39,-24.77,5.51,128.83,0.19,307.45,701,307057,1.28,9.86,3.08,-1.42,-3.45,4.29,2.90,97.43,-0.38,2.88,216.72,0.07,610.79,6254.15,2.97
12.71,37.32,3.38,-28.43,5.51,125.21,0.19,310.99,701,307057,1.09,10.05,2.98,-1.61,-3.18,4.50,2.90,93.90,-0.20,2.89,216.72,0.07,610.79,6254.15,2.97
12.56,37.18,3.24,-27.03,5.35,125.34,0.19,310.89,701,307058,0.90,10.24,2.89,-1.47,-3.10,4.36,2.90,93.99,-0.20,2.89,216.72,0.06,610.79,6254.15,2.97
12.42,37.08,3.24,-47.17,5.35,105.24,0.10,330.92,701,307058,0.75,10.39,2.20,-2.38,-1.41,5.16,-2.90,73.96,0.80,2.79,227.70,0.03,610.79,4287.09,2.98
12.31,37.03,3.24,-47.19,5.35,105.25,0.10,330.85,701,307058,0.65,10.49,2.20,-2.38,-1.41,5.16,-2.90,74.01,0.80,2.79,227.70,0.03,610.79,4287.09,2.98
12.20,36.98,3.03,-46.42,5.15,104.60,0.10,330.78,701,307059,0.54,10.60,2.09,-2.19,-1.30,4.98,-2.90,74.06,0.80,2.79,227.70,0.03,610.79,4287.09,2.98
12.08,36.93,3.03,-46.44,5.15,104.60,0.10,330.72,701,307059,0.44,10.70,2.09,-2.19,-1.30,4.98,-2.90,74.11,0.79,2.79,227.70,0.03,610.79,4287.09,2.98
11.93,36.85,3.03,-43.43,5.15,107.66,0.19,327.58,701,307059,0.29,10.85,2.20,-2.08,-1.56,4.91,-2.90,77.22,0.64,2.83,227.70,0.05,610.79,4287.09,2.98
11.73,36.75,2.89,-43.43,5.03,106.96,0.19,327.46,701,307060,0.10,11.04,2.10,-1.99,-1.47,4.81,-2.90,77.32,0.64,2.83,227.70,0.05,610.79,4287.09,2.98
11.62,36.70,-2.89,-130.13,-5.03,20.29,0.01,54.07,701,307060,0.00,11.14,-1.86,-2.21,4.72,1.74,-2.90,-9.31,2.86,-0.47,227.70,0.00,610.79,4287.09,2.98
11.62,36.71,-2.91,-129.60,-5.04,20.71,0.01,54.07,701,714001,0.00,0.00,-1.86,-2.25,4.71,1.78,-2.90,-9.31,2.86,-0.47,227.70,0.00,610.79,4287.09,2.98
11.51,36.70,2.91,-70.95,-5.04,79.39,0.17,355.33,701,714001,0.09,0.09,0.95,-2.75,0.93,4.95,-2.89,49.40,1.88,2.20,227.70,0.02,610.79,4287.09,2.98
11.30,36.69,2.74,-71.93,-4.91,77.94,0.17,355.20,701,714002,0.26,0.26,0.85,-2.60,1.03,4.80,-2.89,49.46,1.88,2.20,227.70,0.02,610.79,4287.09,2.98
11.12,36.65,2.74,-48.15,4.91,101.79,0.14,331.26,701,714002,0.42,0.42,1.83,-2.04,-1.00,4.81,-2.89,73.37,0.83,2.77,227.70,0.03,610.79,4287.09,2.98
10.96,36.58,2.73,-48.19,4.91,101.80,0.14,331.16,701,714002,0.56,0.56,1.82,-2.04,-1.00,4.81,-2.89,73.44,0.82,2.77,227.70,0.03,610.79,4287.09,2.98
10.80,36.51,2.46,-41.21,4.51,103.25,0.14,331.07,701,714003,0.70,0.70,1.85,-1.62,-1.03,4.39,-2.89,73.51,0.82,2.77,227.70,0.03,610.79,4287.09,2.98
10.65,36.44,2.46,-41.25,4.51,103.27,0.14,330.98,701,714003,0.84,0.84,1.85,-1.62,-1.03,4.39,-2.89,73.58,0.82,2.77,227.70,0.03,610.79,4287.09,2.98
10.51,36.39,2.45,-59.95,-4.51,84.62,0.11,349.55,701,714003,0.97,0.97,1.23,-2.12,0.42,4.49,-2.89,54.98,1.66,2.36,227.70,0.02,610.79,4287.09,2.98
10.37,36.38,2.45,-59.99,-4.51,84.63,0.11,349.47,701,714003,1.08,1.08,1.23,-2.12,0.42,4.49,-2.88,55.02,1.65,2.36,227.70,0.02,610.79,4287.09,2.98
10.24,36.36,1.14,-63.77,-3.58,71.39,0.11,349.39,701,714004,1.19,1.19,0.51,-1.03,1.14,3.39,-2.88,55.07,1.65,2.36,227.70,0.01,610.79,4287.09,2.98
10.11,36.33,1.14,-63.86,-3.58,71.41,0.11,349.32,701,714004,1.30,1.30,0.50,-1.03,1.14,3.39,-2.88,55.12,1.65,2.36,227.70,0.01,610.79,4287.09,2.98
9.94,36.27,1.14,-41.91,3.58,93.49,0.18,327.16,701,714004,1.44,1.44,0.85,-0.76,-0.22,3.57,-2.88,77.25,0.64,2.81,227.70,0.02,610.79,4287.09,2.98
9.75,36.17,-0.04,-138.01,-2.91,76.93,0.18,327.04,701,714005,1.63,1.63,-0.03,-0.02,0.66,2.83,-2.88,77.34,0.63,2.81,227.70,0.00,610.79,4287.09,2.98
9.55,36.09,-0.04,-146.64,-2.91,68.34,0.18,335.61,701,714005,1.81,1.81,-0.03,-0.02,1.07,2.70,-2.88,68.75,1.04,2.68,227.70,0.00,610.79,4287.09,2.98
9.35,36.01,-0.04,-146.59,-2.90,68.43,0.18,335.49,701,714005,1.99,1.99,-0.03,-0.02,1.07,2.70,-2.87,68.84,1.04,2.68,227.70,0.00,610.79,4287.09,2.98
9.15,35.94,-0.04,-146.54,-2.90,68.52,0.18,335.37,701,714006,2.17,2.17,-0.03,-0.02,1.06,2.70,-2.87,68.92,1.03,2.68,227.70,0.00,610.79,4287.09,2.98
8.95,35.86,-0.04,-146.49,-2.90,68.60,0.18,335.26,701,714006,2.35,2.35,-0.03,-0.02,1.06,2.70,-2.87,69.01,1.03,2.68,227.70,0.00,610.79,4287.09,2.98
8.76,35.85,-0.04,169.02,-2.90,24.16,0.15,19.66,701,714006,2.51,2.51,-0.03,0.01,2.64,1.19,-2.87,24.56,2.61,1.19,5.07,0.00,610.79,4287.09,1.19
8.59,35.90,-0.04,169.01,-2.89,24.19,0.15,19.55,701,714006,2.66,2.66,-0.03,0.01,2.64,1.19,-2.87,24.60,2.61,1.19,5.07,0.00,39.35,4287.09,1.19
8.41,35.95,-0.04,168.99,-2.89,24.22,0.15,19.45,701,714007,2.82,2.82,-0.03,0.01,2.64,1.19,-2.86,24.63,2.60,1.19,5.07,0.00,39.35,4287.09,1.19
8.23,36.00,-0.04,168.98,-2.89,24.26,0.15,19.34,701,714007,2.97,2.97,-0.03,0.01,2.63,1.19,-2.86,24.67,2.60,1.19,5.07,0.00,39.35,340.44,1.19
8.07,36.00,-0.04,-146.18,-2.88,69.13,0.14,334.42,701,714007,3.11,3.11,-0.03,-0.02,1.03,2.69,-2.86,69.54,1.00,2.68,5.07,0.00,39.35,340.44,1.19
7.92,35.94,-0.04,-146.14,-2.88,69.20,0.14,334.33,701,714007,3.25,3.25,-0.03,-0.02,1.02,2.69,-2.85,69.61,0.99,2.68,5.07,0.00,39.35,340.44,1.19
7.77,35.88,-0.04,-146.10,-2.88,69.27,0.14,334.24,701,714007,3.38,3.38,-0.03,-0.02,1.02,2.69,-2.85,69.68,0.99,2.68,5.07,0.00,39.35,340.44,1.19
7.62,35.82,-0.04,-146.06,-2.88,69.34,0.14,334.16,701,714008,3.52,3.52,-0.03,-0.02,1.02,2.69,-2.85,69.75,0.99,2.68,5.07,0.00,39.35,340.44,1.19
7.46,35.76,-0.04,-146.02,-2.88,69.41,0.14,334.07,701,714008,3.65,3.65,-0.03,-0.02,1.01,2.69,-2.85,69.82,0.98,2.68,5.07,0.00,39.35,340.44,1.19
7.31,35.70,-0.04,-145.98,-2.88,69.48,0.14,333.98,701,714008,3.79,3.79,-0.03,-0.02,1.01,2.69,-2.85,69.89,0.98,2.68,5.07,0.00,39.35,340.44,1.19
7.15,35.67,-0.04,-166.64,-2.88,48.85,0.14,354.58,701,714008,3.93,3.93,-0.03,-0.01,1.89,2.17,-2.85,49.27,1.86,2.16,5.07,0.00,21.27,340.44,1.19
6.98,35.65,-0.04,-166.62,-2.87,48.91,0.14,354.47,701,714008,4.07,4.07,-0.03,-0.01,1.89,2.17,-2.84,49.32,1.85,2.16,5.07,0.00,21.27,340.44,1.19
6.81,35.64,-0.04,-166.60,-2.87,48.97,0.14,354.37,701,714009,4.21,4.21,-0.03,-0.01,1.88,2.17,-2.84,49.38,1.85,2.16,5.07,0.00,21.27,340.44,1.19
6.64,35.63,-0.03,-166.58,-2.87,49.03,0.14,354.27,701,714009,4.35,4.35,-0.03,-0.01,1.88,2.17,-2.84,49.44,1.85,2.16,5.07,0.00,21.27,340.44,1.19
6.49,35.59,-0.03,-139.78,-2.87,75.87,0.11,327.41,701,714009,4.48,4.48,-0.03,-0.02,0.70,2.78,-2.84,76.28,0.67,2.76,5.07,0.00,21.27,340.44,1.19
6.38,35.53,-0.03,-139.74,-2.87,75.93,0.11,327.35,701,714009,4.58,4.58,-0.03,-0.02,0.70,2.78,-2.84,76.34,0.67,2.76,5.07,0.00,21.27,340.44,1.19
6.27,35.48,-0.03,-139.70,-2.86,75.98,0.11,327.28,701,714010,4.69,4.69,-0.03,-0.02,0.69,2.78,-2.84,76.40,0.67,2.76,5.07,0.00,21.27,340.44,1.19
6.16,35.42,-0.03,-139.66,-2.86,76.04,0.11,327.22,701,714010,4.80,4.80,-0.03,-0.02,0.69,2.78,-2.84,76.45,0.66,2.76,5.07,0.00,21.27,340.44,1.19
6.01,35.40,-0.03,179.81,-2.86,35.55,0.16,7.68,701,714010,4.93,4.93,-0.03,0.00,2.33,1.66,-2.83,35.96,2.29,1.66,5.07,0.00,21.27,340.44,1.19
5.82,35.42,-0.03,179.81,-2.86,35.60,0.16,7.57,701,714010,5.08,5.08,-0.03,0.00,2.32,1.66,-2.83,36.01,2.29,1.66,5.07,0.00,21.27,340.44,1.19
5.63,35.44,-0.03,179.81,-2.85,35.65,0.16,7.46,701,714011,5.24,5.24,-0.03,0.00,2.32,1.66,-2.83,36.07,2.28,1.66,5.07,0.00,21.27,340.44,1.19
5.44,35.46,-0.03,179.81,-2.85,35.70,0.16,7.35,701,714011,5.39,5.39,-0.03,0.00,2.32,1.66,-2.82,36.12,2.28,1.66,5.07,0.00,21.27,340.44,1.19
5.24,35.46,-0.03,-168.63,-2.85,47.31,0.17,355.69,701,714011,5.56,5.56,-0.03,-0.01,1.93,2.09,-2.82,47.72,1.90,2.09,5.07,0.00,21.27,340.44,1.19
5.03,35.45,-0.03,-168.61,-2.84,47.38,0.17,355.57,701,714011,5.73,5.73,-0.03,-0.01,1.93,2.09,-2.82,47.80,1.89,2.09,5.07,0.00,21.27,340.44,1.19
4.82,35.44,-0.03,-168.59,-2.84,47.46,0.17,355.44,701,714011,5.90,5.90,-0.03,-0.01,1.92,2.09,-2.81,47.87,1.89,2.09,5.07,0.00,21.27,340.44,1.19
4.61,35.42,-0.03,-168.57,-2.84,47.53,0.17,355.32,701,714011,6.08,6.08,-0.03,-0.01,1.92,2.09,-2.81,47.94,1.88,2.09,5.07,0.00,21.27,340.44,1.19
4.40,35.41,-0.03,-168.55,-2.83,47.60,0.17,355.20,701,714012,6.25,6.25,-0.03,-0.01,1.91,2.09,-2.81,48.02,1.88,2.09,3.60,0.00,21.27,332.95,1.08
4.19,35.40,-0.03,-168.53,-2.83,47.68,0.17,355.08,701,714012,6.42,6.42,-0.03,-0.01,1.91,2.09,-2.80,48.09,1.87,2.09,3.60,0.00,21.27,332.95,1.08
3.98,35.38,-0.03,-168.51,-2.83,47.75,0.17,354.96,701,714012,6.59,6.59,-0.03,-0.01,1.90,2.09,-2.80,48.17,1.87,2.09,3.60,0.00,21.27,332.95,1.08
3.77,35.36,-0.03,-168.49,-2.82,47.83,0.17,354.83,701,714012,6.77,6.77,-0.03,-0.01,1.90,2.09,-2.80,48.24,1.86,2.09,3.60,0.00,21.27,322.64,1.08
3.56,35.33,-0.03,-155.07,-2.82,61.30,0.17,341.33,701,714012,6.94,6.94,-0.03,-0.01,1.36,2.47,-2.79,61.71,1.32,2.46,3.60,0.00,21.27,322.64,1.08
3.36,35.27,-0.03,-155.03,-2.82,61.39,0.17,341.21,701,714012,7.11,7.11,-0.03,-0.01,1.35,2.47,-2.79,61.80,1.32,2.46,1.99,0.00,11.37,322.64,0.92
3.16,35.22,-0.03,-154.98,-2.82,61.48,0.17,341.10,701,714013,7.28,7.28,-0.03,-0.01,1.34,2.47,-2.79,61.89,1.31,2.46,1.99,0.00,11.37,322.64,0.92
2.96,35.16,-0.03,-154.94,-2.81,61.57,0.17,340.98,701,714013,7.46,7.46,-0.03,-0.01,1.34,2.47,-2.79,61.98,1.31,2.46,1.99,0.00,11.37,322.64,0.92
2.79,35.15,-0.03,170.27,-2.81,26.82,0.12,15.69,701,714013,7.60,7.60,-0.03,0.01,2.51,1.27,-2.78,27.24,2.48,1.27,1.99,0.00,11.37,322.64,0.92
2.66,35.18,-0.03,170.26,-2.81,26.86,0.12,15.61,701,714013,7.72,7.72,-0.03,0.01,2.51,1.27,-2.78,27.27,2.47,1.27,1.99,0.00,11.37,322.64,0.92
2.52,35.21,-0.03,170.25,-2.81,26.89,0.12,15.53,701,714014,7.83,7.83,-0.03,0.01,2.50,1.27,-2.78,27.30,2.47,1.27,1.99,0.00,11.37,322.64,0.92
