trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
4.39,38.22,1.76,31.83,2.44,154.48,0.14,281.57,701,307051,2.62,3.87,1.49,0.93,-2.20,1.05,2.11,109.63,-0.71,1.98,144.19,0.02,739.44,6654.68,2.30
4.35,38.08,1.76,31.83,2.45,154.58,0.14,281.55,701,307052,2.48,4.02,1.50,0.93,-2.21,1.05,2.11,109.79,-0.71,1.98,144.19,0.02,739.44,6654.68,2.30
4.31,37.94,1.76,30.54,2.45,153.20,0.15,282.91,701,307052,2.33,4.16,1.51,0.89,-2.19,1.10,2.11,108.57,-0.67,2.00,144.19,0.03,739.44,6654.68,2.30
4.27,37.79,1.75,30.64,2.45,153.21,0.15,282.89,701,307052,2.19,4.31,1.51,0.89,-2.19,1.10,2.11,108.73,-0.68,2.00,144.19,0.03,739.44,6654.68,2.30
4.23,37.65,1.85,32.29,2.46,155.79,0.15,282.86,701,307053,2.04,4.45,1.56,0.99,-2.25,1.01,2.11,108.90,-0.69,2.00,144.19,0.03,739.44,6654.68,2.30
4.19,37.51,1.84,32.39,2.46,155.80,0.15,282.84,701,307053,1.89,4.60,1.55,0.99,-2.25,1.01,2.12,109.07,-0.69,2.00,144.19,0.03,739.44,2282.59,2.30
4.15,37.36,1.84,33.76,2.46,157.07,0.15,281.54,701,307053,1.75,4.75,1.53,1.02,-2.27,0.96,2.12,110.51,-0.74,1.98,144.19,0.03,739.44,2282.59,2.30
4.11,37.22,1.83,33.87,2.47,157.08,0.15,281.52,701,307053,1.59,4.90,1.52,1.02,-2.27,0.96,2.12,110.68,-0.75,1.98,144.19,0.03,739.44,2282.59,2.30
4.07,37.07,2.09,39.11,2.47,164.49,0.15,281.50,701,307055,1.44,5.05,1.62,1.32,-2.38,0.66,2.12,110.85,-0.76,1.98,144.19,0.03,739.44,2282.59,2.30
4.04,36.92,2.09,39.21,2.47,164.49,0.15,281.48,701,307055,1.29,5.20,1.62,1.32,-2.38,0.66,2.13,111.01,-0.76,1.98,144.19,0.03,739.44,2282.59,2.30
3.96,36.77,2.08,20.75,2.47,145.95,0.18,299.99,701,307055,1.13,5.37,1.95,0.74,-2.05,1.38,2.13,92.65,-0.10,2.13,144.19,0.04,74.56,2282.59,2.30
3.85,36.61,2.07,20.82,2.47,145.96,0.18,299.92,701,307055,0.95,5.55,1.94,0.74,-2.05,1.38,2.13,92.87,-0.11,2.13,144.19,0.04,74.56,2282.59,2.30
3.73,36.45,2.09,25.79,2.34,148.71,0.18,299.85,701,307058,0.76,5.73,1.88,0.91,-2.00,1.21,2.13,93.09,-0.11,2.13,144.19,0.04,74.56,2282.59,2.30
3.62,36.30,2.08,25.88,2.34,148.72,0.18,299.78,701,307058,0.58,5.91,1.87,0.91,-2.00,1.21,2.13,93.30,-0.12,2.13,144.19,0.04,74.56,2282.59,2.30
3.51,36.18,2.08,7.20,2.34,130.00,0.12,318.45,701,307058,0.43,6.06,2.06,0.26,-1.50,1.79,-2.13,74.75,0.56,2.05,144.19,0.03,74.56,2282.59,2.30
3.41,36.10,2.07,7.21,2.34,130.00,0.12,318.39,701,307058,0.32,6.17,2.05,0.26,-1.50,1.79,-2.13,74.88,0.55,2.05,144.19,0.03,74.56,2282.59,2.30
3.30,36.03,1.94,7.47,2.27,127.45,0.12,318.32,701,307060,0.20,6.29,1.92,0.25,-1.38,1.80,-2.13,75.02,0.55,2.05,144.19,0.03,74.56,2282.59,2.30
3.19,35.95,1.94,7.49,2.27,127.46,0.12,318.26,701,307060,0.09,6.41,1.92,0.25,-1.38,1.80,-2.12,75.15,0.54,2.05,144.19,0.03,74.56,2282.59,2.30
3.14,35.91,1.93,-19.72,2.27,100.26,0.00,345.44,701,307060,0.03,6.46,1.82,-0.65,-0.40,2.23,-2.12,48.00,1.42,1.58,144.19,0.00,74.56,2282.59,2.30
3.13,35.91,1.94,-19.62,2.27,100.42,0.00,345.44,701,714001,0.00,0.00,1.83,-0.65,-0.41,2.23,-2.12,48.01,1.42,1.58,144.19,0.00,74.56,2282.59,2.30
3.09,35.88,1.94,0.54,2.27,120.58,0.09,325.26,701,714001,0.05,0.05,1.94,0.02,-1.15,1.95,-2.12,68.21,0.79,1.97,144.19,0.02,74.56,2282.59,2.30
2.99,35.83,1.86,0.64,2.23,119.07,0.09,325.20,701,714002,0.14,0.14,1.86,0.02,-1.08,1.95,-2.12,68.32,0.78,1.97,144.19,0.02,74.56,2282.59,2.30
2.89,35.79,1.86,-19.38,2.23,99.08,0.08,345.15,701,714002,0.23,0.23,1.75,-0.62,-0.35,2.20,-2.12,48.41,1.41,1.58,144.19,0.02,74.56,2282.59,2.30
2.80,35.77,1.68,-22.26,2.23,94.10,0.08,345.09,701,714003,0.31,0.31,1.56,-0.64,-0.16,2.22,-2.12,48.48,1.40,1.58,144.19,0.01,74.56,2282.59,2.30
2.70,35.75,1.68,-26.90,-2.23,89.51,0.08,349.64,701,714003,0.39,0.39,1.50,-0.76,0.02,2.23,-2.11,43.95,1.52,1.47,144.19,0.01,74.56,2282.59,2.30
2.60,35.74,1.51,-30.23,-2.24,84.71,0.08,349.58,701,714004,0.47,0.47,1.31,-0.76,0.21,2.23,-2.11,44.02,1.52,1.47,144.19,0.01,74.56,2282.59,2.30
2.50,35.72,1.51,-30.94,-2.24,84.08,0.10,350.16,701,714004,0.56,0.56,1.30,-0.78,0.23,2.23,-2.11,43.45,1.53,1.45,122.06,0.01,74.56,1811.02,2.77
2.38,35.71,1.31,-35.78,-2.26,78.29,0.10,350.09,701,714005,0.66,0.66,1.06,-0.77,0.46,2.22,-2.11,43.52,1.53,1.45,122.06,0.01,74.56,1811.02,2.77
2.25,35.67,1.31,-21.87,2.26,92.31,0.13,336.01,701,714005,0.77,0.77,1.21,-0.49,-0.09,2.26,-2.10,57.64,1.13,1.78,122.06,0.02,74.56,1811.02,2.77
2.11,35.62,1.12,-22.01,-2.20,88.06,0.13,335.92,701,714006,0.90,0.90,1.04,-0.42,0.07,2.20,-2.10,57.78,1.12,1.78,122.06,0.01,74.56,1811.02,2.77
1.95,35.56,1.12,-22.60,-2.20,87.60,0.14,336.31,701,714006,1.03,1.03,1.03,-0.43,0.09,2.20,-2.10,57.44,1.13,1.77,122.06,0.02,74.56,1811.02,2.77
1.79,35.51,1.01,-20.29,-2.12,85.30,0.14,336.22,701,714007,1.17,1.17,0.94,-0.35,0.17,2.12,-2.09,57.59,1.12,1.77,122.06,0.01,74.56,1811.02,2.77
1.65,35.45,1.00,-16.18,-2.12,89.52,0.13,331.93,701,714007,1.31,1.31,0.96,-0.28,0.02,2.12,-2.09,61.93,0.98,1.84,122.06,0.01,74.56,1811.02,2.77
1.51,35.39,0.90,-16.41,-2.10,86.90,0.13,331.85,701,714008,1.44,1.44,0.86,-0.25,0.11,2.10,-2.09,62.07,0.98,1.84,122.06,0.01,74.56,1811.02,2.77
1.37,35.32,0.89,-10.44,2.10,92.96,0.13,325.72,701,714008,1.56,1.56,0.88,-0.16,-0.11,2.10,-2.08,68.26,0.77,1.94,122.06,0.01,74.56,1811.02,2.77
1.24,35.25,0.83,-12.15,2.11,91.33,0.13,325.65,701,714009,1.69,1.69,0.81,-0.17,-0.05,2.11,-2.08,68.41,0.77,1.94,122.06,0.01,74.56,1811.02,2.77
1.10,35.17,0.82,-10.62,2.11,92.96,0.16,323.95,701,714009,1.83,1.83,0.81,-0.15,-0.11,2.11,-2.08,70.19,0.71,1.96,122.06,0.01,74.56,1811.02,2.77
0.95,35.08,0.76,-14.14,2.14,91.16,0.16,323.87,701,714010,1.99,1.99,0.74,-0.19,-0.04,2.14,-2.08,70.37,0.70,1.96,122.06,0.01,74.56,1811.02,2.77
0.80,35.00,0.76,-24.86,-2.14,80.60,0.12,334.36,701,714010,2.13,2.13,0.69,-0.32,0.35,2.11,-2.08,59.96,1.04,1.80,122.06,0.01,74.56,1811.02,2.77
0.67,34.95,0.75,-25.02,-2.14,80.62,0.12,334.28,701,714010,2.26,2.26,0.68,-0.32,0.35,2.11,-2.07,60.09,1.03,1.80,123.73,0.01,74.56,2165.67,2.77
0.53,34.90,0.60,-3.95,-1.89,77.07,0.12,334.20,701,714011,2.38,2.38,0.60,-0.04,0.42,1.84,-2.07,60.22,1.03,1.80,123.73,0.01,74.56,2165.67,2.77
0.40,34.84,0.60,-3.99,-1.89,77.08,0.12,334.12,701,714011,2.50,2.50,0.60,-0.04,0.42,1.84,-2.07,60.36,1.02,1.80,123.35,0.01,56.13,2159.43,2.77
0.26,34.79,0.59,-4.00,-1.89,77.12,0.12,334.02,701,714011,2.62,2.62,0.59,-0.04,0.42,1.84,-2.06,60.51,1.02,1.80,123.35,0.01,56.13,2159.43,2.77
0.13,34.73,0.59,-4.03,-1.89,77.14,0.12,333.95,701,714011,2.75,2.75,0.59,-0.04,0.42,1.84,-2.06,60.65,1.01,1.80,123.35,0.01,56.13,2159.43,2.77
-0.01,34.68,0.55,25.27,-1.65,71.99,0.12,333.87,701,714012,2.87,2.87,0.49,0.23,0.51,1.56,-2.06,60.78,1.01,1.80,123.35,0.01,56.13,2159.43,2.77
-0.14,34.63,0.54,25.50,-1.65,72.00,0.12,333.80,701,714012,2.99,2.99,0.49,0.23,0.51,1.56,-2.06,60.92,1.00,1.80,123.35,0.01,56.13,2159.43,2.77
-0.28,34.58,0.54,21.47,-1.65,67.78,0.13,337.96,701,714012,3.11,3.11,0.50,0.20,0.62,1.52,-2.05,56.81,1.12,1.72,123.35,0.01,56.13,2159.43,2.77
-0.42,34.53,0.53,21.68,-1.65,67.80,0.13,337.88,701,714012,3.24,3.24,0.49,0.20,0.62,1.52,-2.05,56.95,1.12,1.72,123.35,0.01,56.13,2159.43,2.77
-0.56,34.48,0.63,55.15,-1.42,58.03,0.13,337.80,701,714013,3.37,3.37,0.36,0.51,0.75,1.21,-2.05,57.08,1.11,1.72,136.76,0.01,39.81,2750.24,2.47
-0.70,34.43,0.62,55.54,-1.42,58.05,0.13,337.72,701,714013,3.49,3.49,0.35,0.51,0.75,1.21,-2.04,57.22,1.11,1.72,136.76,0.01,39.81,2750.24,2.47
-0.87,34.38,0.62,54.10,-1.42,56.17,0.17,339.53,701,714013,3.64,3.64,0.36,0.50,0.79,1.18,-2.04,55.47,1.16,1.68,136.76,0.01,39.81,2750.24,2.47
-1.06,34.32,0.66,69.03,-1.40,49.45,0.17,339.42,701,714014,3.81,3.81,0.24,0.62,0.91,1.06,-2.04,55.65,1.15,1.68,136.76,0.00,39.81,2750.24,2.47
-1.23,34.27,0.66,66.86,-1.40,46.82,0.11,341.97,701,714014,3.92,3.96,0.26,0.61,0.96,1.02,-2.03,53.16,1.22,1.63,136.76,0.00,39.81,2750.24,2.47
-1.35,34.24,0.66,67.22,-1.40,46.84,0.11,341.90,701,714014,3.81,4.07,0.26,0.61,0.96,1.02,-2.03,53.27,1.21,1.63,136.76,0.00,39.81,2750.24,2.47
-1.48,34.20,0.60,76.67,-1.50,44.44,0.11,341.83,701,714015,3.70,4.18,0.14,0.58,1.07,1.05,-2.03,53.39,1.21,1.63,136.76,0.00,39.81,2750.24,2.47
-1.61,34.17,0.59,77.10,-1.50,44.45,0.11,341.76,701,714015,3.59,4.29,0.13,0.58,1.07,1.05,-2.02,53.50,1.20,1.63,137.71,0.00,13.92,2326.94,2.41
-1.73,34.14,0.59,74.93,-1.50,41.88,0.10,344.27,701,714015,3.48,4.39,0.15,0.57,1.11,1.00,-2.02,51.03,1.27,1.57,137.71,0.00,13.92,2326.94,2.41
-1.85,34.11,0.59,75.34,-1.50,41.89,0.10,344.20,701,714015,3.37,4.50,0.15,0.57,1.11,1.00,-2.02,51.13,1.27,1.57,137.71,0.00,13.92,2326.94,2.41
-1.97,34.08,0.81,88.17,-1.45,31.78,0.10,344.13,701,714016,3.27,4.60,0.03,0.81,1.23,0.76,-2.01,51.24,1.26,1.57,137.71,0.00,13.92,2326.94,2.41
-2.09,34.05,0.81,88.47,-1.45,31.79,0.10,344.06,701,714016,3.16,4.71,0.02,0.81,1.23,0.76,-2.01,51.35,1.26,1.57,137.71,0.00,13.92,2326.94,2.41
-2.27,34.01,0.81,89.68,-1.45,32.57,0.20,343.20,701,714016,3.01,4.86,0.00,0.81,1.22,0.78,-2.01,52.27,1.23,1.59,137.71,0.00,13.92,2326.94,2.41
-2.50,33.95,-1.04,98.75,-1.49,22.17,0.20,343.07,701,714017,2.82,5.05,-0.16,1.03,1.38,0.56,-2.00,52.48,1.22,1.59,137.71,0.00,13.92,2326.94,2.41
-2.68,33.91,-1.04,97.02,-1.49,20.10,0.11,345.06,701,714017,2.66,5.21,-0.13,1.03,1.40,0.51,-2.00,50.55,1.27,1.54,132.51,0.00,14.11,1802.86,2.70
-2.81,33.88,-1.04,97.27,-1.49,20.11,0.11,344.99,701,714017,2.55,5.32,-0.13,1.03,1.39,0.51,-1.99,50.67,1.26,1.54,132.51,0.00,14.11,1802.86,2.70
-2.93,33.85,-1.34,103.24,-1.58,8.83,0.11,344.91,701,714018,2.44,5.43,-0.31,1.30,1.56,0.24,-1.99,50.78,1.26,1.54,132.51,0.00,14.11,1802.86,2.70
-3.06,33.82,-1.34,103.44,-1.58,8.83,0.11,344.84,701,714018,2.33,5.54,-0.31,1.30,1.56,0.24,-1.99,50.90,1.25,1.54,132.51,0.00,14.11,1802.86,2.70
-3.24,33.80,-1.34,94.85,-1.58,-0.02,0.19,353.59,701,714018,2.18,5.70,-0.11,1.33,1.58,-0.00,-1.98,42.19,1.47,1.33,132.51,0.00,14.11,1802.86,2.70
-3.47,33.78,-1.53,102.57,-1.80,-4.96,0.19,353.46,701,714019,1.98,5.89,-0.33,1.49,1.79,-0.16,-1.98,42.36,1.46,1.33,132.51,0.00,14.11,1802.86,2.70
-3.70,33.77,-1.53,92.00,-1.80,-15.83,0.20,4.20,701,714019,1.79,6.08,-0.05,1.53,1.73,-0.49,-1.97,31.66,1.68,1.03,127.43,0.00,20.09,1762.26,2.77
-3.94,33.79,-1.70,102.77,-2.14,-17.01,0.20,4.07,701,714020,1.60,6.28,-0.38,1.66,2.04,-0.63,-1.96,31.80,1.67,1.03,127.43,0.00,20.09,1762.26,2.77
-4.12,33.82,1.70,75.19,-2.14,-44.81,0.12,31.76,701,714020,1.44,6.43,0.44,1.65,1.52,-1.51,-1.95,4.08,1.95,0.14,127.43,0.01,20.09,1762.26,2.77
-4.23,33.88,1.71,88.87,-2.47,-39.31,0.12,31.70,701,714021,1.32,6.55,0.03,1.71,1.91,-1.57,-1.95,4.09,1.94,0.14,127.43,0.00,20.09,1762.26,2.77
-4.28,33.97,1.71,21.26,2.47,-107.05,0.11,99.39,701,714021,1.21,6.66,1.59,0.62,-0.72,-2.36,-1.94,-63.69,0.86,-1.74,127.43,0.02,20.09,1762.26,2.77
-4.26,34.07,1.50,42.78,2.77,-94.94,0.11,99.40,701,714022,1.11,6.77,1.10,1.02,-0.24,-2.76,-1.94,-63.82,0.86,-1.74,127.43,0.01,20.09,1762.26,2.77
-4.24,34.14,1.50,27.63,2.77,-110.18,0.04,114.64,701,714022,1.03,6.84,1.33,0.69,-0.96,-2.60,-1.94,-79.14,0.37,-1.91,127.43,0.01,20.09,1762.26,2.77
-4.21,34.19,2.03,36.89,2.77,-110.18,0.07,114.65,301,714022,0.98,6.89,1.62,1.22,-0.96,-2.60,-1.54,-64.23,0.67,-1.38,127.43,0.01,20.09,1762.26,2.77
-4.17,34.28,1.97,49.84,2.95,-101.76,0.11,114.68,301,714023,0.89,6.98,1.27,1.50,-0.60,-2.89,-1.54,-64.24,0.67,-1.38,127.43,0.02,20.09,1762.26,2.77
-4.09,34.39,1.97,44.83,2.95,-106.78,0.15,119.73,301,714023,0.75,7.12,1.40,1.39,-0.85,-2.82,-1.54,-69.28,0.54,-1.44,127.43,0.02,20.09,1762.26,2.77
-4.00,34.53,1.90,56.39,3.06,-99.54,0.15,119.78,301,714024,0.60,7.27,1.05,1.58,-0.51,-3.02,-1.54,-69.31,0.54,-1.44,119.63,0.02,46.55,1086.06,2.75
-3.90,34.64,1.90,42.93,3.06,-113.01,0.13,133.30,301,714024,0.46,7.41,1.39,1.29,-1.20,-2.81,-1.54,-82.80,0.19,-1.52,119.63,0.02,46.55,1086.06,2.75
-3.79,34.74,1.90,42.93,3.06,-113.02,0.13,133.37,301,714024,0.33,7.54,1.39,1.29,-1.20,-2.81,-1.54,-82.82,0.19,-1.52,119.63,0.02,46.55,1086.06,2.75
-3.68,34.83,1.88,52.20,3.16,-107.73,0.13,133.43,301,714025,0.20,7.68,1.15,1.49,-0.96,-3.01,-1.53,-82.85,0.19,-1.52,119.63,0.02,46.55,1086.06,2.75
-3.57,34.93,1.88,52.20,3.16,-107.74,0.13,133.49,301,714025,0.07,7.81,1.15,1.49,-0.96,-3.01,-1.53,-82.88,0.19,-1.52,119.63,0.02,46.55,1086.06,2.75
2.83,41.51,0.00,0.00,1.99,-155.79,0.03,183.06,701,307,0.02,12.11,0.00,0.00,-1.81,-0.81,1.99,-155.79,-1.81,-0.81,120.42,0.00,74.56,789.62,2.76
2.88,41.60,0.00,0.00,-1.98,86.07,0.20,301.11,701,307,0.13,12.00,0.00,0.00,0.14,1.98,-1.98,86.07,0.14,1.98,120.42,0.00,739.44,789.62,2.76
3.00,41.73,0.00,0.00,-1.99,76.08,0.14,310.97,701,307,0.30,11.83,0.00,0.00,0.48,1.93,-1.99,76.08,0.48,1.93,120.42,0.00,739.44,789.62,2.76
3.12,41.84,0.00,0.00,-1.99,75.90,0.14,311.05,701,307,0.43,11.69,0.00,0.00,0.48,1.93,-1.99,75.90,0.48,1.93,120.42,0.00,739.44,789.62,2.76
3.25,41.93,0.00,0.00,-1.99,66.02,0.13,320.84,701,307,0.57,11.56,0.00,0.00,0.81,1.82,-1.99,66.02,0.81,1.82,120.42,0.00,739.44,789.62,2.76
3.39,42.01,0.00,0.00,-1.99,65.87,0.13,320.93,701,307,0.70,11.43,0.00,0.00,0.81,1.82,-1.99,65.87,0.81,1.82,120.42,0.00,739.44,789.62,2.76
3.55,42.02,0.00,0.00,-2.00,6.34,0.16,20.48,701,307,0.84,11.29,0.00,0.00,1.98,0.22,-2.00,6.34,1.98,0.22,120.42,0.00,739.44,789.62,2.76
3.76,41.97,0.00,0.00,-2.00,6.32,0.16,20.61,701,307,1.00,11.13,0.00,0.00,1.99,0.22,-2.00,6.32,1.99,0.22,120.42,0.00,739.44,789.62,2.76
3.96,41.91,0.00,0.00,-2.01,6.30,0.16,20.75,701,307,1.16,10.97,0.00,0.00,2.00,0.22,-2.01,6.30,2.00,0.22,120.42,0.00,739.44,789.62,2.76
4.13,41.86,0.00,0.00,-2.02,1.87,0.12,25.27,701,307,1.30,10.83,0.00,0.00,2.02,0.07,-2.02,1.87,2.02,0.07,120.42,0.00,739.44,789.62,2.76
4.28,41.80,0.00,0.00,-2.02,1.87,0.12,25.37,701,307,1.42,10.71,0.00,0.00,2.02,0.07,-2.02,1.87,2.02,0.07,120.42,0.00,739.44,6654.68,2.76
4.45,41.77,0.00,0.00,-2.03,17.11,0.16,10.21,701,307,1.56,10.57,0.00,0.00,1.94,0.60,-2.03,17.11,1.94,0.60,120.42,0.00,739.44,6654.68,2.76
4.66,41.74,0.00,0.00,-2.04,17.05,0.16,10.35,701,307,1.72,10.41,0.00,0.00,1.95,0.60,-2.04,17.05,1.95,0.60,195.97,0.00,739.44,6654.68,2.94
4.89,41.71,0.00,0.00,-2.04,18.04,0.19,9.44,701,307,1.89,10.24,0.00,0.00,1.94,0.63,-2.04,18.04,1.94,0.63,195.97,0.00,739.44,6654.68,2.94
5.14,41.68,0.00,0.00,-2.05,17.97,0.19,9.61,701,307,2.08,10.04,0.00,0.00,1.95,0.63,-2.05,17.97,1.95,0.63,195.97,0.00,739.44,6654.68,2.94
5.40,41.67,0.00,0.00,-2.06,35.84,0.19,351.80,701,307,2.27,9.85,0.00,0.00,1.67,1.21,-2.06,35.84,1.67,1.21,195.97,0.00,739.44,6654.68,2.94
5.64,41.70,0.00,0.00,-2.07,35.70,0.19,351.96,701,307,2.46,9.67,0.00,0.00,1.68,1.21,-2.07,35.70,1.68,1.21,195.97,0.00,739.44,6654.68,2.94
5.84,41.75,0.00,0.00,-2.07,64.93,0.13,322.73,701,307,2.62,9.51,0.00,0.00,0.88,1.88,-2.07,64.93,0.88,1.88,195.97,0.00,739.44,6654.68,2.94
5.98,41.83,0.00,0.00,-2.07,64.78,0.13,322.82,701,307,2.75,9.38,0.00,0.00,0.88,1.88,-2.07,64.78,0.88,1.88,123.35,0.00,739.44,6654.68,2.78
6.16,41.90,0.00,0.00,-2.08,46.94,0.18,340.63,701,307,2.91,9.22,0.00,0.00,1.42,1.52,-2.08,46.94,1.42,1.52,123.35,0.00,4.72,172.77,2.78
6.39,41.96,0.00,0.00,-2.08,46.77,0.18,340.78,701,307,3.08,9.04,0.00,0.00,1.43,1.52,-2.08,46.77,1.43,1.52,123.35,0.00,4.72,172.77,2.78
6.61,42.02,0.00,0.00,-2.09,46.61,0.18,340.93,701,307,3.26,8.87,0.00,0.00,1.44,1.52,-2.09,46.61,1.44,1.52,123.35,0.00,4.72,172.77,2.78
6.83,42.06,0.00,0.00,-2.09,35.79,0.15,351.76,701,307,3.43,8.70,0.00,0.00,1.70,1.23,-2.09,35.79,1.70,1.23,123.35,0.00,4.72,172.77,2.78
7.03,42.08,0.00,0.00,-2.10,35.68,0.15,351.90,701,307,3.58,8.55,0.00,0.00,1.71,1.23,-2.10,35.68,1.71,1.23,123.35,0.00,4.72,172.77,2.78
7.21,42.10,0.00,0.00,-2.11,32.95,0.11,354.66,701,307,3.71,8.42,0.00,0.00,1.77,1.14,-2.11,32.95,1.77,1.14,123.35,0.00,4.72,172.77,2.78
7.36,42.11,0.00,0.00,-2.11,32.87,0.11,354.77,701,307,3.83,8.30,0.00,0.00,1.77,1.14,-2.11,32.87,1.77,1.14,123.35,0.00,4.72,172.77,2.78
