trench_lon,trench_lat,conv_rate_cm_yr,conv_angle_deg,trench_abs_rate_cm_yr,trench_abs_angle_deg,arc_len_deg,trench_norm_deg,subducting_pid,trench_pid,dist_nearest_edge_deg,dist_from_start_deg,conv_ortho_cm_yr,conv_paral_cm_yr,trench_abs_ortho_cm_yr,trench_abs_paral_cm_yr,subducting_abs_rate_cm_yr,subducting_abs_angle_deg,subducting_abs_ortho_cm_yr,subducting_abs_paral_cm_yr,seafloor_age_ma,subduction_volume_km3_yr,carbonate_sediment_thickness_m,total_sediment_thick_m,ocean_crust_carb_percent
3.23,41.54,0.00,0.00,-2.01,-29.23,0.16,20.97,701,307,0.84,11.29,0.00,0.00,1.75,-0.98,-2.01,-29.23,1.75,-0.98,135.29,0.00,724.55,1988.55,2.37
3.42,41.49,0.00,0.00,-2.01,-29.15,0.16,21.11,701,307,1.00,11.13,0.00,0.00,1.76,-0.98,-2.01,-29.15,1.76,-0.98,135.29,0.00,724.55,1988.55,2.37
3.62,41.43,0.00,0.00,-2.02,-29.08,0.16,21.24,701,307,1.16,10.97,0.00,0.00,1.76,-0.98,-2.02,-29.08,1.76,-0.98,135.29,0.00,724.55,1988.55,2.37
3.79,41.37,0.00,0.00,-2.02,-33.41,0.12,25.76,701,307,1.30,10.83,0.00,0.00,1.69,-1.11,-2.02,-33.41,1.69,-1.11,135.29,0.00,724.55,1988.55,2.37
3.94,41.32,0.00,0.00,-2.03,-33.35,0.12,25.86,701,307,1.42,10.71,0.00,0.00,1.69,-1.11,-2.03,-33.35,1.69,-1.11,135.29,0.00,724.55,1988.55,2.37
4.11,41.28,0.00,0.00,-2.03,-18.01,0.16,10.69,701,307,1.56,10.57,0.00,0.00,1.93,-0.63,-2.03,-18.01,1.93,-0.63,135.29,0.00,724.55,1988.55,2.37
4.32,41.25,0.00,0.00,-2.04,-17.96,0.16,10.83,701,307,1.72,10.41,0.00,0.00,1.94,-0.63,-2.04,-17.96,1.94,-0.63,135.29,0.00,724.55,1988.55,2.37
4.55,41.22,0.00,0.00,-2.04,-16.85,0.19,9.92,701,307,1.89,10.24,0.00,0.00,1.95,-0.59,-2.04,-16.85,1.95,-0.59,135.29,0.00,724.55,1988.55,2.37
4.80,41.19,0.00,0.00,-2.05,-16.80,0.19,10.09,701,307,2.08,10.04,0.00,0.00,1.96,-0.59,-2.05,-16.80,1.96,-0.59,135.29,0.00,724.55,1988.55,2.37
5.05,41.18,0.00,0.00,-2.05,1.21,0.19,352.27,701,307,2.27,9.85,0.00,0.00,2.05,0.04,-2.05,1.21,2.05,0.04,135.29,0.00,724.55,1988.55,2.37
5.29,41.21,0.00,0.00,-2.06,1.20,0.19,352.43,701,307,2.46,9.67,0.00,0.00,2.06,0.04,-2.06,1.20,2.06,0.04,135.29,0.00,724.55,1988.55,2.37
5.49,41.26,0.00,0.00,-2.07,30.54,0.13,323.19,701,307,2.62,9.51,0.00,0.00,1.78,1.05,-2.07,30.54,1.78,1.05,135.29,0.00,724.55,1988.55,2.37
5.63,41.34,0.00,0.00,-2.07,30.47,0.13,323.29,701,307,2.75,9.38,0.00,0.00,1.78,1.05,-2.07,30.47,1.78,1.05,135.29,0.00,724.55,1988.55,2.37
5.81,41.41,0.00,0.00,-2.08,12.73,0.18,341.10,701,307,2.91,9.22,0.00,0.00,2.02,0.46,-2.08,12.73,2.02,0.46,135.29,0.00,724.55,1988.55,2.37
6.04,41.46,0.00,0.00,-2.08,12.70,0.18,341.24,701,307,3.08,9.04,0.00,0.00,2.03,0.46,-2.08,12.70,2.03,0.46,135.29,0.00,724.55,1988.55,2.37
6.26,41.52,0.00,0.00,-2.09,12.66,0.18,341.39,701,307,3.26,8.87,0.00,0.00,2.04,0.46,-2.09,12.66,2.04,0.46,135.29,0.00,724.55,1988.55,2.37
6.47,41.56,0.00,0.00,-2.09,1.95,0.15,352.22,701,307,3.43,8.70,0.00,0.00,2.09,0.07,-2.09,1.95,2.09,0.07,135.29,0.00,724.55,1988.55,2.37
6.68,41.58,0.00,0.00,-2.10,1.94,0.15,352.36,701,307,3.58,8.55,0.00,0.00,2.10,0.07,-2.10,1.94,2.10,0.07,135.29,0.00,724.55,1988.55,2.37
6.85,41.59,0.00,0.00,-2.10,-0.70,0.11,355.12,701,307,3.71,8.42,0.00,0.00,2.10,-0.03,-2.10,-0.70,2.10,-0.03,135.29,0.00,724.55,1988.55,2.37
7.01,41.60,0.00,0.00,-2.11,-0.70,0.11,355.22,701,307,3.83,8.30,0.00,0.00,2.11,-0.03,-2.11,-0.70,2.11,-0.03,135.29,0.00,724.55,1988.55,2.37
7.16,41.65,0.00,0.00,-2.11,28.48,0.15,326.11,701,307,3.96,8.17,0.00,0.00,1.86,1.01,-2.11,28.48,1.86,1.01,134.35,0.00,724.55,1988.55,2.42
7.33,41.73,0.00,0.00,-2.12,28.41,0.15,326.22,701,307,4.11,8.02,0.00,0.00,1.86,1.01,-2.12,28.41,1.86,1.01,134.35,0.00,724.55,1988.55,2.42
7.50,41.82,0.00,0.00,-2.12,28.35,0.15,326.34,701,307,4.26,7.87,0.00,0.00,1.87,1.01,-2.12,28.35,1.87,1.01,134.35,0.00,724.11,1988.55,2.42
7.67,41.79,0.00,0.00,-2.12,-54.45,0.20,49.29,701,307,4.43,7.69,0.00,0.00,1.23,-1.73,-2.12,-54.45,1.23,-1.73,134.35,0.00,724.11,1988.55,2.42
7.84,41.64,0.00,0.00,-2.13,-54.31,0.20,49.41,701,307,4.63,7.50,0.00,0.00,1.24,-1.73,-2.13,-54.31,1.24,-1.73,134.35,0.00,724.11,1988.55,2.42
8.01,41.49,0.00,0.00,-2.13,-54.17,0.20,49.52,701,307,4.83,7.30,0.00,0.00,1.25,-1.73,-2.13,-54.17,1.25,-1.73,134.35,0.00,724.11,1988.55,2.42
8.16,41.35,0.00,0.00,-2.14,-55.01,0.15,50.60,701,307,5.00,7.13,0.00,0.00,1.22,-1.75,-2.14,-55.01,1.22,-1.75,134.35,0.00,724.11,1988.55,2.42
8.29,41.24,0.00,0.00,-2.14,-54.90,0.15,50.68,701,307,5.15,6.97,0.00,0.00,1.23,-1.75,-2.14,-54.90,1.23,-1.75,134.35,0.00,724.11,1988.55,2.42
8.42,41.12,0.00,0.00,-2.14,-54.79,0.15,50.76,701,307,5.31,6.82,0.00,0.00,1.23,-1.75,-2.14,-54.79,1.23,-1.75,134.35,0.00,724.11,1988.55,2.42
8.55,41.00,0.00,0.00,-2.14,-54.68,0.15,50.85,701,307,5.46,6.67,0.00,0.00,1.24,-1.75,-2.14,-54.68,1.24,-1.75,134.35,0.00,723.68,1988.55,2.42
8.65,40.86,0.00,0.00,-2.15,-76.12,0.17,72.48,701,307,5.62,6.51,0.00,0.00,0.51,-2.08,-2.15,-76.12,0.51,-2.08,134.35,0.00,723.68,1988.55,2.42
8.68,40.68,0.00,0.00,2.15,-92.28,0.18,88.82,701,307,5.80,6.33,0.00,0.00,-0.09,-2.15,2.15,-92.28,-0.09,-2.15,199.42,0.00,723.68,1988.55,2.94
8.69,40.50,0.00,0.00,2.15,-92.11,0.18,88.82,701,307,5.98,6.14,0.00,0.00,-0.08,-2.15,2.15,-92.11,-0.08,-2.15,199.42,0.00,723.68,1988.55,2.94
8.69,40.32,0.00,0.00,2.15,-91.95,0.18,88.83,701,307,5.96,5.96,0.00,0.00,-0.07,-2.15,2.15,-91.95,-0.07,-2.15,199.42,0.00,723.68,1988.55,2.94
8.70,40.13,0.00,0.00,2.15,-91.79,0.18,88.83,701,307,5.78,5.78,0.00,0.00,-0.07,-2.15,2.15,-91.79,-0.07,-2.15,199.42,0.00,723.68,1988.55,2.94
8.70,39.95,0.00,0.00,2.15,-91.62,0.18,88.83,701,307,5.59,5.59,0.00,0.00,-0.06,-2.15,2.15,-91.62,-0.06,-2.15,199.42,0.00,723.68,1988.55,2.94
8.75,39.77,0.00,0.00,-2.15,-70.86,0.18,68.25,701,307,5.41,5.41,0.00,0.00,0.70,-2.03,-2.15,-70.86,0.70,-2.03,199.42,0.00,723.68,1988.55,2.94
8.83,39.61,0.00,0.00,-2.15,-70.71,0.18,68.31,701,307,5.23,5.23,0.00,0.00,0.71,-2.03,-2.15,-70.71,0.71,-2.03,199.42,0.00,723.68,1988.55,2.94
8.92,39.44,0.00,0.00,-2.15,-70.56,0.18,68.36,701,307,5.05,5.05,0.00,0.00,0.72,-2.03,-2.15,-70.56,0.72,-2.03,199.42,0.00,723.68,1988.55,2.94
